point_id,time_s,X,Y,Z,A,C
point-0000089,40874.72814428398,310.305309219841,279.75,296.84726094230416,1.5707963267948966,-0.03490658503989542
point-0000090,41382.90015625418,316.0251114351545,279.75,290.60091313886414,1.5707963267948966,-0.054853205062715064
point-0000091,41891.06331883663,321.61919295081134,279.75,284.24192328651804,1.5707963267948966,-0.07479982508549662
point-0000092,42399.21748075054,327.0853322456183,279.75,277.7728213261392,1.5707963267948966,-0.09474644510827897
point-0000093,42651.21733087432,329.7151075907356,279.75,274.4980296302372,1.5707963267948966,-0.1047197551195042
point-0000094,42903.26158354679,332.31208746400716,279.75,271.1962283860767,1.5707963267948966,-0.11469306513108983
point-0000095,43411.392829920864,337.5158825551449,279.75,264.5147609931953,1.5707963267948966,-0.13463968515381253
point-0000096,43919.51458478201,342.5853800383284,279.75,257.7310300317136,1.5707963267948966,-0.15458630517667915
point-0000097,44427.62671169019,347.51856710038516,279.75,250.84773445090772,1.5707963267948966,-0.17453292519944452
point-0000098,44935.729077777374,352.31348515998417,279.75,243.86761280858917,1.5707963267948966,-0.1944795452222431
point-0000099,45443.82155378252,356.9682306467016,279.75,236.79344218175905,1.5707963267948966,-0.2144261652449969
point-0000100,45951.90401411167,361.4809557584611,279.75,229.62803706158027,1.5707963267948966,-0.234372785267861
point-0000101,46459.976336870044,365.8498691965382,279.75,222.3742482338325,1.5707963267948966,-0.2543194052906259
point-0000102,46968.03840392511,370.0732368783791,279.75,215.03496164447512,1.5707963267948966,-0.27426602531338606
point-0000103,47476.090100942856,374.14938262742413,279.75,207.61309725157486,1.5707963267948966,-0.29421264533621766
point-0000104,47861.90861198333,377.12503799190773,279.75,201.91271631868878,1.5707963267948966,-0.3093893855662084
point-0000105,48103.34897137189,378.91046776192223,279.75,198.306490487939,1.5707963267948966,-0.31892914515142146
point-0000106,48489.20697032895,381.74432601520664,279.75,192.5335727296039,1.5707963267948966,-0.3341058853818357
point-0000107,48997.22178410026,385.36933832230073,279.75,184.88191205663387,1.5707963267948966,-0.3540525054045431
point-0000108,49505.225769396435,388.84101636520137,279.75,177.15967010533234,1.5707963267948966,-0.37399912542736696
point-0000109,50013.218832841885,392.1579830303859,279.75,169.36991921393505,1.5707963267948966,-0.3939457454501962
point-0000110,50521.20088510576,395.31892275697373,279.75,161.515758575851,1.5707963267948966,-0.41389236547291325
point-0000111,51029.17184094532,398.3225820601722,279.75,153.60031300648635,1.5707963267948966,-0.43383898549576616
