source_point_id,time_s,X,Y,Z,A_rad,C_rad
point-0000186,149.321426875,191.281440587,288.620437357,-305.334607383,-1.491393405,0.311524966
point-0000187,149.641115077,189.287487656,286.134289026,-308.917670478,-1.498490305,0.319931385
point-0000188,149.927224502,187.821041534,283.672228130,-312.112350044,-1.505375111,0.326732465
point-0000189,150.182390688,186.873042835,281.255901411,-314.925242641,-1.512010510,0.331971549
point-0000190,150.409883793,186.432972798,278.906481830,-317.360610456,-1.518358871,0.335691585
point-0000191,150.613874688,186.489700046,276.644400766,-319.420352060,-1.524382255,0.337934268
point-0000192,150.799728628,187.031147734,274.489543025,-321.104187580,-1.530042409,0.338740170
point-0000193,150.974133321,188.043715900,272.461504246,-322.410169494,-1.535300052,0.338150551
point-0000194,151.153105114,189.714782404,270.536668887,-323.252486911,-1.540236105,0.335599832
point-0000195,151.354688788,192.104024621,268.714888452,-323.592681915,-1.544867554,0.330898983
point-0000196,151.589906664,195.189141741,267.011664638,-323.420179566,-1.549165955,0.324096670
point-0000197,151.865350535,198.946115226,265.441269249,-322.720460332,-1.553103858,0.315239112
point-0000198,152.184775652,203.348250412,264.016652219,-321.475886779,-1.556655217,0.304372134
point-0000199,152.550288705,208.366162212,262.748944073,-319.666624404,-1.559795976,0.291543202
point-0000200,152.962947334,213.966622522,261.647217222,-317.271702768,-1.562504812,0.276803567
point-0000201,153.423081263,220.112026668,260.718043549,-314.270307829,-1.564764001,0.260210467
point-0000202,153.950745711,227.016176163,259.938937992,-310.479211351,-1.566641466,0.241012077
point-0000203,154.544778063,234.616328997,259.306596164,-305.871113197,-1.568147010,0.219294665
point-0000204,155.201679604,242.819624898,258.818883917,-300.434203155,-1.569282503,0.195226036
point-0000205,155.922652942,251.589135583,258.464140211,-294.115547120,-1.570076391,0.168776060
point-0000206,156.708704227,260.880603072,258.226657907,-286.860585078,-1.570568336,0.139912724
point-0000207,157.560557810,270.641565334,258.086472307,-278.615815099,-1.570811018,0.108608442
point-0000208,158.478298249,280.805963875,258.019857635,-269.332159813,-1.570871764,0.074847382
point-0000209,159.461133699,291.291706230,258.000333293,-258.969193608,-1.570833733,0.038633699
point-0000210,160.507205627,302.000000000,258.000000000,-247.500000000,-1.570796327,0.000000000
