source_point_id,time_s,X,Y,Z,A_rad,C_rad
point-0000239,71.540017554,245.594761446,264.550624474,272.000000000,0.000000000,0.000000000
point-0000240,71.540999209,245.596343513,264.551041440,272.000000000,0.000000000,0.000000000
point-0000241,71.541980864,245.597928937,264.551445450,272.000000000,0.000000000,0.000000000
point-0000242,72.425038041,247.025587588,264.909040258,272.000000000,0.000000000,0.000000000
point-0000243,72.426019731,247.027176322,264.909431300,272.000000000,0.000000000,0.000000000
point-0000244,72.427001422,247.028768203,264.909809331,272.000000000,0.000000000,0.000000000
point-0000245,72.427983112,247.030363122,264.910174327,272.000000000,0.000000000,0.000000000
point-0000246,72.428964803,247.031960974,264.910526263,272.000000000,0.000000000,0.000000000
point-0000247,72.429946493,247.033561651,264.910865116,272.000000000,0.000000000,0.000000000
point-0000248,72.430928184,247.035165047,264.911190862,272.000000000,0.000000000,0.000000000
point-0000249,72.431909874,247.036771054,264.911503482,272.000000000,0.000000000,0.000000000
point-0000250,72.432891565,247.038379565,264.911802952,272.000000000,0.000000000,0.000000000
point-0000251,72.433873255,247.039990472,264.912089254,272.000000000,0.000000000,0.000000000
point-0000252,72.434854946,247.041603667,264.912362367,272.000000000,0.000000000,0.000000000
point-0000253,72.435836636,247.043219042,264.912622275,272.000000000,0.000000000,0.000000000
point-0000254,72.436818327,247.044836490,264.912868959,272.000000000,0.000000000,0.000000000
point-0000255,73.319873605,248.500666688,265.128814296,272.000000000,0.000000000,0.000000000
point-0000256,73.320855317,248.502286135,265.129047745,272.000000000,0.000000000,0.000000000
point-0000257,73.321837029,248.503907438,265.129267938,272.000000000,0.000000000,0.000000000
point-0000258,73.322818742,248.505530489,265.129474859,272.000000000,0.000000000,0.000000000
point-0000259,73.323800454,248.507155177,265.129668496,272.000000000,0.000000000,0.000000000
point-0000260,73.324782166,248.508781396,265.129848835,272.000000000,0.000000000,0.000000000
point-0000261,73.325763878,248.510409035,265.130015864,272.000000000,0.000000000,0.000000000
point-0000262,73.326745591,248.512037986,265.130169572,272.000000000,0.000000000,0.000000000
point-0000263,73.327727303,248.513668140,265.130309948,272.000000000,0.000000000,0.000000000
point-0000264,73.328709015,248.515299388,265.130436984,272.000000000,0.000000000,0.000000000
point-0000265,73.329690727,248.516931621,265.130550670,272.000000000,0.000000000,0.000000000
point-0000266,73.330672440,248.518564729,265.130651000,272.000000000,0.000000000,0.000000000
point-0000267,73.331654152,248.520198603,265.130737966,272.000000000,0.000000000,0.000000000
point-0000268,74.214710642,249.990186708,265.202952061,272.000000000,0.000000000,0.000000000
point-0000269,74.215692362,249.991821252,265.203025658,272.000000000,0.000000000,0.000000000
point-0000270,74.216674082,249.993456343,265.203085881,272.000000000,0.000000000,0.000000000
point-0000271,74.217655802,249.995091873,265.203132724,272.000000000,0.000000000,0.000000000
point-0000272,74.218637522,249.996727731,265.203166187,272.000000000,0.000000000,0.000000000
point-0000273,74.219619242,249.998363808,265.203186265,272.000000000,0.000000000,0.000000000
point-0000274,74.220600963,249.999999994,265.203192958,272.000000000,0.000000000,0.000000000
point-0000275,74.221582683,250.001636181,265.203186265,272.000000000,0.000000000,0.000000000
point-0000276,74.222564403,250.003272257,265.203166187,272.000000000,0.000000000,0.000000000
point-0000277,74.223546123,250.004908115,265.203132725,272.000000000,0.000000000,0.000000000
point-0000278,74.224527843,250.006543645,265.203085881,272.000000000,0.000000000,0.000000000
point-0000279,74.225509563,250.008178736,265.203025659,272.000000000,0.000000000,0.000000000
point-0000280,74.226491283,250.009813280,265.202952062,272.000000000,0.000000000,0.000000000
point-0000281,75.109546705,251.479799612,265.130738141,272.000000000,0.000000000,0.000000000
point-0000282,75.110528417,251.481433484,265.130651175,272.000000000,0.000000000,0.000000000
point-0000283,75.111510128,251.483066590,265.130550846,272.000000000,0.000000000,0.000000000
point-0000284,75.112491839,251.484698821,265.130437160,272.000000000,0.000000000,0.000000000
point-0000285,75.113473550,251.486330068,265.130310124,272.000000000,0.000000000,0.000000000
point-0000286,75.114455261,251.487960220,265.130169748,272.000000000,0.000000000,0.000000000
point-0000287,75.115436973,251.489589169,265.130016041,272.000000000,0.000000000,0.000000000
point-0000288,75.116418684,251.491216807,265.129849012,272.000000000,0.000000000,0.000000000
point-0000289,75.117400395,251.492843023,265.129668674,272.000000000,0.000000000,0.000000000
point-0000290,75.118382106,251.494467710,265.129475037,272.000000000,0.000000000,0.000000000
point-0000291,75.119363817,251.496090759,265.129268116,272.000000000,0.000000000,0.000000000
point-0000292,75.120345528,251.497712060,265.129047924,272.000000000,0.000000000,0.000000000
point-0000293,75.121327240,251.499331506,265.128814476,272.000000000,0.000000000,0.000000000
point-0000294,76.004381637,252.955160289,264.912869598,272.000000000,0.000000000,0.000000000
point-0000295,76.005363326,252.956777734,264.912622914,272.000000000,0.000000000,0.000000000
point-0000296,76.006345016,252.958393108,264.912363008,272.000000000,0.000000000,0.000000000
point-0000297,76.007326705,252.960006301,264.912089895,272.000000000,0.000000000,0.000000000
point-0000298,76.008308394,252.961617205,264.911803594,272.000000000,0.000000000,0.000000000
point-0000299,76.009290083,252.963225714,264.911504124,272.000000000,0.000000000,0.000000000
point-0000300,76.010271772,252.964831719,264.911191506,272.000000000,0.000000000,0.000000000
point-0000301,76.011253462,252.966435113,264.910865760,272.000000000,0.000000000,0.000000000
point-0000302,76.012235151,252.968035789,264.910526908,272.000000000,0.000000000,0.000000000
point-0000303,76.013216840,252.969633638,264.910174972,272.000000000,0.000000000,0.000000000
point-0000304,76.014198529,252.971228556,264.909809977,272.000000000,0.000000000,0.000000000
point-0000305,76.015180218,252.972820434,264.909431947,272.000000000,0.000000000,0.000000000
point-0000306,76.016161908,252.974409166,264.909040907,272.000000000,0.000000000,0.000000000
point-0000307,76.899217625,254.402065564,264.551447115,272.000000000,0.000000000,0.000000000
point-0000308,76.900199279,254.403650987,264.551043106,272.000000000,0.000000000,0.000000000
point-0000309,76.901180932,254.405233052,264.550626141,272.000000000,0.000000000,0.000000000
point-0000310,76.902162586,254.406811652,264.550196248,272.000000000,0.000000000,0.000000000
point-0000311,76.903144240,254.408386684,264.549753456,272.000000000,0.000000000,0.000000000
point-0000312,76.904125893,254.409958040,264.549297794,272.000000000,0.000000000,0.000000000
point-0000313,76.905107547,254.411525616,264.548829294,272.000000000,0.000000000,0.000000000
point-0000314,76.906089200,254.413089308,264.548347985,272.000000000,0.000000000,0.000000000
